source;APs;original NL;original LTL;Spot LTL;lifted_LTL
warehouse.jsonl;"['""deliver(traffic_light,loading_dock)""']";This controller must eventually, avoid delivering the traffic_light to the loading_dock.;"F ( ! ""deliver(traffic_light,loading_dock)"" )";"F!""deliver(traffic_light,loading_dock)""";F!ap_0
warehouse.jsonl;"['""search(baseball_bat)""', '""pickup(sports_ball)""']";You must pickup the sports_ball and search the baseball_bat never coincide, yet one of them is always true.;"G ( ! ( ""pickup(sports_ball)"" & ""search(baseball_bat)"" ) ) & G ( ""pickup(sports_ball)"" | ""search(baseball_bat)"" )";"G!(""pickup(sports_ball)"" & ""search(baseball_bat)"") & G(""pickup(sports_ball)"" | ""search(baseball_bat)"")";G!(ap_1 & ap_0) & G(ap_1 | ap_0)
warehouse.jsonl;"['""deliver(giraffe,loading_dock)""', '""deliver(fire_hydrant,loading_dock)""']";Once deliver the giraffe to the loading_dock has occurred, deliver the fire_hydrant to the loading_dock will never occur again.;"G ( ""deliver(giraffe,loading_dock)"" -> X G ! ""deliver(fire_hydrant,loading_dock)"" )";"G(""deliver(giraffe,loading_dock)"" -> XG!""deliver(fire_hydrant,loading_dock)"")";G(ap_0 -> XG!ap_1)
warehouse.jsonl;['idle'];The system must always avoid idleing.;"G ( ! ""idle"" )";G!idle;G!ap_0
warehouse.jsonl;"['get_help', '""search(parking_meter)""']";Globally, if get_help occurs then finally search the parking_meter happens.;"G ( ""get_help"" -> F ""search(parking_meter)"" )";"G(get_help -> F""search(parking_meter)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;['idle'];From some point onwards, idle never occurs again.;"F G ! ""idle""";FG!idle;FG!ap_0
warehouse.jsonl;"['""search(clock)""', '""search(kite)""']";Look for the clock must hold until searching for the kite does, or else search the clock holds forever.;"( ""search(clock)"" U ""search(kite)"" ) | G ""search(clock)""";"(""search(clock)"" U ""search(kite)"") | G""search(clock)""";(ap_0 U ap_1) | Gap_0
warehouse.jsonl;"['idle', '""deliver(pizza,shelf)""']";Every idle is directly followed by deliver the pizza to the shelf in the next step.;"G ( ""idle"" -> X ""deliver(pizza,shelf)"" )";"G(idle -> X""deliver(pizza,shelf)"")";G(ap_0 -> Xap_1)
warehouse.jsonl;"['idle', '""deliver(baseball_glove,loading_dock)""']";Whenever idle holds, deliver the baseball_glove to the loading_dock holds exactly three steps later.;"G ( ""idle"" -> X ( X ( X ""deliver(baseball_glove,loading_dock)"" ) ) )";"G(idle -> XXX""deliver(baseball_glove,loading_dock)"")";G(ap_0 -> XXXap_1)
warehouse.jsonl;"['idle', '""pickup(giraffe)""']";At every step, idle equals the value of pickup the giraffe in the next step.;"G ( ""idle"" <-> X ""pickup(giraffe)"" )";"G(idle <-> X""pickup(giraffe)"")";G(ap_0 <-> Xap_1)
warehouse.jsonl;"['""pickup(sofa)""', '""search(teddy-bear)""']";Whenever search the teddy-bear holds, eventually pickup the sofa will hold.;"G ( ""search(teddy-bear)"" -> F ""pickup(sofa)"" )";"G(""search(teddy-bear)"" -> F""pickup(sofa)"")";G(ap_1 -> Fap_0)
warehouse.jsonl;"['""deliver(bus,loading_dock)""', '""search(mouse)""']";Every search the mouse is directly followed by delivering the bus to the loading_dock in the next step.;"G ( ""search(mouse)"" -> X ""deliver(bus,loading_dock)"" )";"G(""search(mouse)"" -> X""deliver(bus,loading_dock)"")";G(ap_1 -> Xap_0)
warehouse.jsonl;"['""deliver(orange,loading_dock)""', '""pickup(umbrella)""']";Transport the orange to the loading_dock and pickup the umbrella will each happen at some point.;"F ""deliver(orange,loading_dock)"" & F ""pickup(umbrella)""";"F""deliver(orange,loading_dock)"" & F""pickup(umbrella)""";Fap_0 & Fap_1
warehouse.jsonl;"['""deliver(mouse,shelf)""', '""search(banana)""']";Deliver the mouse to the shelf must hold until searching the banana does, or else deliver the mouse to the shelf holds forever.;"( ""deliver(mouse,shelf)"" U ""search(banana)"" ) | G ""deliver(mouse,shelf)""";"(""deliver(mouse,shelf)"" U ""search(banana)"") | G""deliver(mouse,shelf)""";(ap_0 U ap_1) | Gap_0
warehouse.jsonl;"['get_help', 'idle', '""deliver(book,shelf)""']";Whenever neither get_help nor idle holds, deliver the book to the shelf eventually holds.;"G ( ! ( ""get_help"" & ""idle"" ) -> F ""deliver(book,shelf)"" )";"G(!(get_help & idle) -> F""deliver(book,shelf)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['get_help', '""search(carrot)""']";Either search the carrot or get_help happens infinitely often.;"G F ""search(carrot)"" | G F ""get_help""";"GF""search(carrot)"" | GFget_help";GFap_1 | GFap_0
warehouse.jsonl;"['get_help', '""deliver(suitcase,loading_dock)""', '""deliver(zebra,shelf)""']";Whenever neither get_help nor deliver the suitcase to the loading_dock holds, deliver the zebra to the shelf eventually holds.;"G ( ! ( ""get_help"" & ""deliver(suitcase,loading_dock)"" ) -> F ""deliver(zebra,shelf)"" )";"G(!(""deliver(suitcase,loading_dock)"" & get_help) -> F""deliver(zebra,shelf)"")";G(!(ap_1 & ap_0) -> Fap_2)
warehouse.jsonl;"['""deliver(boat,loading_dock)""', '""pickup(laptop)""']";If pickup the laptop ever holds, deliver the boat to the loading_dock must have held beforehand.;"( F ""pickup(laptop)"" ) -> ( ! ""pickup(laptop)"" U ( ""deliver(boat,loading_dock)"" & ! ""pickup(laptop)"" ) )";"F""pickup(laptop)"" -> (!""pickup(laptop)"" U (""deliver(boat,loading_dock)"" & !""pickup(laptop)""))";Fap_1 -> (!ap_1 U (ap_0 & !ap_1))
warehouse.jsonl;"['get_help', '""deliver(carrot,loading_dock)""']";You must always maintain both get_help and deliver the carrot to the loading_dock.;"G ( ""get_help"" & ""deliver(carrot,loading_dock)"" )";"G(""deliver(carrot,loading_dock)"" & get_help)";G(ap_1 & ap_0)
warehouse.jsonl;"['""deliver(bench,shelf)""']";Hand over the bench to the shelf holds at all times.;"G ""deliver(bench,shelf)""";"G""deliver(bench,shelf)""";Gap_0
warehouse.jsonl;"['idle', '""deliver(cake,loading_dock)""']";Whenever idle holds, eventually deliver the cake to the loading_dock will hold.;"G ( ""idle"" -> F ""deliver(cake,loading_dock)"" )";"G(idle -> F""deliver(cake,loading_dock)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;"['get_help', '""deliver(stop_sign,shelf)""', '""pickup(toaster)""']";Whenever neither get_help nor deliver the stop_signing to the shelf holds, pickup the toaster eventually holds.;"G ( ! ( ""get_help"" & ""deliver(stop_sign,shelf)"" ) -> F ""pickup(toaster)"" )";"G(!(""deliver(stop_sign,shelf)"" & get_help) -> F""pickup(toaster)"")";G(!(ap_1 & ap_0) -> Fap_2)
warehouse.jsonl;"['get_help', 'idle', '""pickup(apple)""']";If idle holds, then in the next step pickup the apple persists until calling for help holds, or else pickup the apple holds forever.;"""idle"" -> X ( ( ""pickup(apple)"" U ""get_help"" ) | G ""pickup(apple)"" )";"idle -> X((""pickup(apple)"" U get_help) | G""pickup(apple)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
warehouse.jsonl;"['""search(skateboard)""', '""pickup(toaster)""']";This controller must eventually search the skateboard or pickup the toaster.;"F ( ""search(skateboard)"" | ""pickup(toaster)"" )";"F(""pickup(toaster)"" | ""search(skateboard)"")";F(ap_1 | ap_0)
warehouse.jsonl;"['""deliver(sink,shelf)""', '""deliver(person,shelf)""']";Every deliver the sink to the shelf is directly followed by delivering the person to the shelf in the next step.;"G ( ""deliver(sink,shelf)"" -> X ""deliver(person,shelf)"" )";"G(""deliver(sink,shelf)"" -> X""deliver(person,shelf)"")";G(ap_0 -> Xap_1)
warehouse.jsonl;"['idle', '""pickup(chair)""']";Stand by must hold until picking up the chair does, or else idle holds forever.;"( ""idle"" U ""pickup(chair)"" ) | G ""idle""";"(idle U ""pickup(chair)"") | Gidle";(ap_0 U ap_1) | Gap_0
warehouse.jsonl;"['""pickup(clock)""', '""search(remote)""']";Pick up the clock must keep holding until, from some point on, search the remote holds infinitely often.;"""pickup(clock)"" U ( G ( F ""search(remote)"" ) )";"""pickup(clock)"" U GF""search(remote)""";ap_0 U GFap_1
warehouse.jsonl;['get_help', 'idle'];Idle and get_help are mutually exclusive at all times.;"G ! ( ""idle"" & ""get_help"" )";G!(get_help & idle);G!(ap_0 & ap_1)
warehouse.jsonl;['idle'];From some point onwards, idle never occurs again.;"F G ! ""idle""";FG!idle;FG!ap_0
warehouse.jsonl;"['get_help', '""pickup(broccoli)""', '""search(vase)""']";If get_help holds, then in the next step pickup the broccoli persists until search the vase holds, or else pickup the broccoli holds forever.;"""get_help"" -> X ( ( ""pickup(broccoli)"" U ""search(vase)"" ) | G ""pickup(broccoli)"" )";"get_help -> X((""pickup(broccoli)"" U ""search(vase)"") | G""pickup(broccoli)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;['get_help'];Request assistance should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""get_help"" & X ""get_help"" ) )";!G!(get_help & Xget_help);!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', 'idle', '""pickup(apple)""']";If every get_help is eventually followed by picking up the apple, then idle must occur infinitely often.;"G ( ""get_help"" -> F ""pickup(apple)"" ) -> G F ""idle""";"G(get_help -> F""pickup(apple)"") -> GFidle";G(ap_0 -> Fap_2) -> GFap_1
warehouse.jsonl;"['idle', '""search(potted_plant)""', '""search(oven)""']";Whenever neither search the oven nor idle holds, search the potted_plant eventually holds.;"G ( ! ( ""search(oven)"" & ""idle"" ) -> F ""search(potted_plant)"" )";"G(!(idle & ""search(oven)"") -> F""search(potted_plant)"")";G(!(ap_0 & ap_2) -> Fap_1)
warehouse.jsonl;"['idle', '""search(zebra)""', '""deliver(cake,shelf)""']";If every search the zebra is eventually followed by standing by, then deliver the cake to the shelf must occur infinitely often.;"G ( ""search(zebra)"" -> F ""idle"" ) -> G F ""deliver(cake,shelf)""";"G(""search(zebra)"" -> Fidle) -> GF""deliver(cake,shelf)""";G(ap_1 -> Fap_0) -> GFap_2
warehouse.jsonl;"['idle', '""deliver(bus,shelf)""']";Stand by must hold until handing over the bus to the shelf does, or else idle holds forever.;"( ""idle"" U ""deliver(bus,shelf)"" ) | G ""idle""";"(idle U ""deliver(bus,shelf)"") | Gidle";(ap_0 U ap_1) | Gap_0
warehouse.jsonl;"['""deliver(potted_plant,shelf)""']";This controller must always avoid handing over the potted_plant to the shelf.;"G ( ! ""deliver(potted_plant,shelf)"" )";"G!""deliver(potted_plant,shelf)""";G!ap_0
warehouse.jsonl;['idle'];This controller must eventually, avoid idleing.;"F ( ! ""idle"" )";F!idle;F!ap_0
warehouse.jsonl;['idle'];Remain still holds at all times.;"G ""idle""";Gidle;Gap_0
warehouse.jsonl;"['idle', '""search(motorbike)""']";Either idle happens infinitely often, or search the motorbike happens in the next step.;"G F ""idle"" | X ""search(motorbike)""";"GFidle | X""search(motorbike)""";GFap_0 | Xap_1
warehouse.jsonl;"['""pickup(parking_meter)""', '""search(bowl)""']";Once pickup the parking_meter has occurred, search the bowl will never occur again.;"G ( ""pickup(parking_meter)"" -> X G ! ""search(bowl)"" )";"G(""pickup(parking_meter)"" -> XG!""search(bowl)"")";G(ap_0 -> XG!ap_1)
warehouse.jsonl;"['""pickup(umbrella)""', '""pickup(cake)""']";Our agent must Eventually, both pickup the cake and pickup the umbrella hold simultaneously.;"F ( ""pickup(cake)"" & ""pickup(umbrella)"" )";"F(""pickup(cake)"" & ""pickup(umbrella)"")";F(ap_1 & ap_0)
warehouse.jsonl;"['""search(toothbrush)""']";Locate the toothbrush holds at all times.;"G ""search(toothbrush)""";"G""search(toothbrush)""";Gap_0
warehouse.jsonl;['get_help', 'idle'];Every idle is directly followed by requesting assistance in the next step.;"G ( ""idle"" -> X ""get_help"" )";G(idle -> Xget_help);G(ap_1 -> Xap_0)
warehouse.jsonl;"['get_help', '""deliver(microwave,shelf)""']";Transport the microwave to the shelf and get_help never coincide, yet one of them is always true.;"G ( ! ( ""deliver(microwave,shelf)"" & ""get_help"" ) ) & G ( ""deliver(microwave,shelf)"" | ""get_help"" )";"G!(""deliver(microwave,shelf)"" & get_help) & G(""deliver(microwave,shelf)"" | get_help)";G!(ap_1 & ap_0) & G(ap_1 | ap_0)
warehouse.jsonl;"['idle', '""pickup(chair)""', '""deliver(spoon,loading_dock)""']";If idle holds and deliver the spoon to the loading_dock holds next, then pickup the chair holds in the step after that.;"G ( ""idle"" & X ""deliver(spoon,loading_dock)"" -> X X ""pickup(chair)"" )";"G((idle & X""deliver(spoon,loading_dock)"") -> XX""pickup(chair)"")";G((ap_0 & Xap_2) -> XXap_1)
warehouse.jsonl;"['""deliver(sheep,shelf)""', '""pickup(handbag)""']";You must Eventually, both deliver the sheep to the shelf and pickup the handbag hold simultaneously.;"F ( ""deliver(sheep,shelf)"" & ""pickup(handbag)"" )";"F(""deliver(sheep,shelf)"" & ""pickup(handbag)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['idle', '""pickup(tv_monitor)""']";Globally, if idle occurs then finally pickup the tv_monitor happens.;"G ( ""idle"" -> F ""pickup(tv_monitor)"" )";"G(idle -> F""pickup(tv_monitor)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;"['idle', '""deliver(sink,loading_dock)""']";The system must always have either idle or deliver the sink to the loading_dock.;"G ( ""idle"" | ""deliver(sink,loading_dock)"" )";"G(""deliver(sink,loading_dock)"" | idle)";G(ap_1 | ap_0)
warehouse.jsonl;"['""deliver(sheep,loading_dock)""']";The robot must always avoid handing over the sheep to the loading_dock.;"G ( ! ""deliver(sheep,loading_dock)"" )";"G!""deliver(sheep,loading_dock)""";G!ap_0
warehouse.jsonl;"['idle', '""deliver(keyboard,shelf)""']";The system must eventually idle or deliver the keyboard to the shelf.;"F ( ""idle"" | ""deliver(keyboard,shelf)"" )";"F(""deliver(keyboard,shelf)"" | idle)";F(ap_1 | ap_0)
warehouse.jsonl;['get_help', 'idle'];Stand by can only happen after geting help.;"! ""idle"" U ""get_help""";!idle U get_help;!ap_1 U ap_0
warehouse.jsonl;"['idle', '""search(surfboard)""', '""search(person)""']";If every search the person is eventually followed by searching the surfboard, then idle must occur infinitely often.;"G ( ""search(person)"" -> F ""search(surfboard)"" ) -> G F ""idle""";"G(""search(person)"" -> F""search(surfboard)"") -> GFidle";G(ap_2 -> Fap_1) -> GFap_0
warehouse.jsonl;"['idle', '""pickup(pizza)""', '""search(microwave)""']";Whenever neither idle nor search the microwave holds, pickup the pizza eventually holds.;"G ( ! ( ""idle"" & ""search(microwave)"" ) -> F ""pickup(pizza)"" )";"G(!(idle & ""search(microwave)"") -> F""pickup(pizza)"")";G(!(ap_0 & ap_2) -> Fap_1)
warehouse.jsonl;"['""pickup(handbag)""']";This controller must always avoid pickup the handbag.;"G ( ! ""pickup(handbag)"" )";"G!""pickup(handbag)""";G!ap_0
warehouse.jsonl;"['get_help', '""pickup(backpack)""', '""pickup(sink)""']";Whenever pickup the backpack and get_help are equal, get_help and pickup the sink are equal as well.;"G ( ( ""pickup(backpack)"" <-> ""get_help"" ) -> ( ""get_help"" <-> ""pickup(sink)"" ) )";"G((get_help <-> ""pickup(backpack)"") -> (get_help <-> ""pickup(sink)""))";G((ap_0 <-> ap_1) -> (ap_0 <-> ap_2))
warehouse.jsonl;"['get_help', '""pickup(cell_phone)""']";You must eventually get_help and pickup the cell_phone.;"F ( ""get_help"" & ""pickup(cell_phone)"" )";"F(get_help & ""pickup(cell_phone)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['get_help', '""pickup(banana)""']";When pickup the banana happens, get_help must hold now or in the next step.;"G ( ""pickup(banana)"" -> ( ""get_help"" | X ""get_help"" ) )";"G(""pickup(banana)"" -> (get_help | Xget_help))";G(ap_1 -> (ap_0 | Xap_0))
warehouse.jsonl;"['get_help', '""deliver(truck,loading_dock)""', '""pickup(orange)""']";If every deliver the truck to the loading_dock is eventually followed by requesting assistance, then pickup the orange must occur infinitely often.;"G ( ""deliver(truck,loading_dock)"" -> F ""get_help"" ) -> G F ""pickup(orange)""";"G(""deliver(truck,loading_dock)"" -> Fget_help) -> GF""pickup(orange)""";G(ap_1 -> Fap_0) -> GFap_2
warehouse.jsonl;"['get_help', '""search(carrot)""']";At every step, get_help equals the value of search the carrot in the next step.;"G ( ""get_help"" <-> X ""search(carrot)"" )";"G(get_help <-> X""search(carrot)"")";G(ap_0 <-> Xap_1)
warehouse.jsonl;"['""pickup(handbag)""']";The robot must eventually, avoid pickuping the handbag.;"F ( ! ""pickup(handbag)"" )";"F!""pickup(handbag)""";F!ap_0
warehouse.jsonl;"['idle', '""pickup(zebra)""', '""pickup(refrigerator)""']";If pickup the zebra holds and pickup the refrigerator holds next, then idle holds in the step after that.;"G ( ""pickup(zebra)"" & X ""pickup(refrigerator)"" -> X X ""idle"" )";"G((""pickup(zebra)"" & X""pickup(refrigerator)"") -> XXidle)";G((ap_1 & Xap_2) -> XXap_0)
warehouse.jsonl;"['""search(bear)""', '""search(cup)""']";Find the bear and search the cup are mutually exclusive at all times.;"G ! ( ""search(bear)"" & ""search(cup)"" )";"G!(""search(bear)"" & ""search(cup)"")";G!(ap_0 & ap_1)
warehouse.jsonl;"['get_help', '""search(bed)""', '""deliver(mouse,shelf)""']";If get_help holds and search the bed holds next, then deliver the mouse to the shelf holds in the step after that.;"G ( ""get_help"" & X ""search(bed)"" -> X X ""deliver(mouse,shelf)"" )";"G((get_help & X""search(bed)"") -> XX""deliver(mouse,shelf)"")";G((ap_0 & Xap_1) -> XXap_2)
warehouse.jsonl;"['""search(bed)""']";Locate the bed holds at all times.;"G ""search(bed)""";"G""search(bed)""";Gap_0
warehouse.jsonl;"['idle', '""pickup(bench)""']";If idle ever holds, pickup the bench must have held beforehand.;"( F ""idle"" ) -> ( ! ""idle"" U ( ""pickup(bench)"" & ! ""idle"" ) )";"Fidle -> (!idle U (!idle & ""pickup(bench)""))";Fap_0 -> (!ap_0 U (!ap_0 & ap_1))
warehouse.jsonl;"['get_help', 'idle', '""deliver(book,loading_dock)""']";If every deliver the book to the loading_dock is eventually followed by idle, then get_help must occur infinitely often.;"G ( ""deliver(book,loading_dock)"" -> F ""idle"" ) -> G F ""get_help""";"G(""deliver(book,loading_dock)"" -> Fidle) -> GFget_help";G(ap_2 -> Fap_1) -> GFap_0
warehouse.jsonl;"['""deliver(sink,loading_dock)""', '""search(dining_table)""', '""pickup(stop_sign)""']";If deliver the sink to the loading_dock holds and search the dining_table holds next, then pickup the stop_signing holds in the step after that.;"G ( ""deliver(sink,loading_dock)"" & X ""search(dining_table)"" -> X X ""pickup(stop_sign)"" )";"G((""deliver(sink,loading_dock)"" & X""search(dining_table)"") -> XX""pickup(stop_sign)"")";G((ap_0 & Xap_1) -> XXap_2)
