source;APs;original NL;original LTL;Spot LTL;lifted_LTL
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""record(person,west_2nd_avenue)""']";Whenever neither get_help nor record the person on west_2nd_avenue holds, change light_south red eventually holds.;"G ( ! ( ""get_help"" & ""record(person,west_2nd_avenue)"" ) -> F ""change(light_south,red)"" )";"G(!(get_help & ""record(person,west_2nd_avenue)"") -> F""change(light_south,red)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""change(light_south,yellow)""']";This controller must eventually, avoid changeing light_south yellow.;"F ( ! ""change(light_south,yellow)"" )";"F!""change(light_south,yellow)""";F!ap_0
traffic_light.jsonl;"['""change(light_south,red)""', '""record(jaywalker,northwest_5th_avenue)""', '""photo(vehicle,west_6th_avenue)""']";If every record the jaywalker on northwest_5th_avenue is eventually followed by taking a photo of the vehicle on west_6th_avenue, then change light_south red must occur infinitely often.;"G ( ""record(jaywalker,northwest_5th_avenue)"" -> F ""photo(vehicle,west_6th_avenue)"" ) -> G F ""change(light_south,red)""";"G(""record(jaywalker,northwest_5th_avenue)"" -> F""photo(vehicle,west_6th_avenue)"") -> GF""change(light_south,red)""";G(ap_1 -> Fap_2) -> GFap_0
traffic_light.jsonl;['get_help'];You must eventually, avoid requesting assistance.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
traffic_light.jsonl;"['""change(light_north,red)""']";This controller must eventually, avoid change light_north red.;"F ( ! ""change(light_north,red)"" )";"F!""change(light_north,red)""";F!ap_0
traffic_light.jsonl;"['""record(jaywalker,northeast_7th_avenue)""']";The robot must always avoid recording the jaywalker on northeast_7th_avenue.;"G ( ! ""record(jaywalker,northeast_7th_avenue)"" )";"G!""record(jaywalker,northeast_7th_avenue)""";G!ap_0
traffic_light.jsonl;"['""photo(collision,south_6th_avenue)""', '""photo(motorcycle,south_4th_street)""']";Photograph the motorcycle on south_4th_street must keep holding until, from some point on, photo the collision on south_6th_avenue holds infinitely often.;"""photo(motorcycle,south_4th_street)"" U ( G ( F ""photo(collision,south_6th_avenue)"" ) )";"""photo(motorcycle,south_4th_street)"" U GF""photo(collision,south_6th_avenue)""";ap_1 U GFap_0
traffic_light.jsonl;"['""record(vehicle,southeast_2nd_avenue)""', '""photo(vehicle,northeast_3rd_street)""']";When record the vehicle on southeast_2nd_avenue happens, photo the vehicle on northeast_3rd_street must hold now or in the next step.;"G ( ""record(vehicle,southeast_2nd_avenue)"" -> ( ""photo(vehicle,northeast_3rd_street)"" | X ""photo(vehicle,northeast_3rd_street)"" ) )";"G(""record(vehicle,southeast_2nd_avenue)"" -> (""photo(vehicle,northeast_3rd_street)"" | X""photo(vehicle,northeast_3rd_street)""))";G(ap_0 -> (ap_1 | Xap_1))
traffic_light.jsonl;"['get_help', '""record(vehicle,east_1st_avenue)""']";The system must always have either get_help or record the vehicle on east_1st_avenue.;"G ( ""get_help"" | ""record(vehicle,east_1st_avenue)"" )";"G(get_help | ""record(vehicle,east_1st_avenue)"")";G(ap_0 | ap_1)
traffic_light.jsonl;"['""photo(pedestrian,east_3rd_street)""', '""record(collision,southwest_6th_street)""']";You must Eventually, both photo the pedestrian on east_3rd_street and record the collision on southwest_6th_street hold simultaneously.;"F ( ""photo(pedestrian,east_3rd_street)"" & ""record(collision,southwest_6th_street)"" )";"F(""photo(pedestrian,east_3rd_street)"" & ""record(collision,southwest_6th_street)"")";F(ap_0 & ap_1)
traffic_light.jsonl;"['""photo(collision,east_3rd_avenue)""', '""photo(person,northwest_4th_avenue)""']";You must always have either photo the person on northwest_4th_avenue or photo the collision on east_3rd_avenue.;"G ( ""photo(person,northwest_4th_avenue)"" | ""photo(collision,east_3rd_avenue)"" )";"G(""photo(collision,east_3rd_avenue)"" | ""photo(person,northwest_4th_avenue)"")";G(ap_0 | ap_1)
traffic_light.jsonl;"['get_help', '""change(light_south,red)""']";Request assistance and change light_south red will each happen at some point.;"F ""get_help"" & F ""change(light_south,red)""";"Fget_help & F""change(light_south,red)""";Fap_0 & Fap_1
traffic_light.jsonl;"['""record(person,northeast_10th_avenue)""', '""record(car,northeast_1st_street)""']";You must Eventually, both record the car on northeast_1st_street and record the person on northeast_10th_avenue hold simultaneously.;"F ( ""record(car,northeast_1st_street)"" & ""record(person,northeast_10th_avenue)"" )";"F(""record(car,northeast_1st_street)"" & ""record(person,northeast_10th_avenue)"")";F(ap_1 & ap_0)
traffic_light.jsonl;"['get_help', '""record(person,northwest_3rd_street)""', '""photo(cyclist,east_1st_street)""']";If record the person on northwest_3rd_street holds, then in the next step photo the cyclist on east_1st_street persists until calling for help holds, or else photo the cyclist on east_1st_street holds forever.;"""record(person,northwest_3rd_street)"" -> X ( ( ""photo(cyclist,east_1st_street)"" U ""get_help"" ) | G ""photo(cyclist,east_1st_street)"" )";"""record(person,northwest_3rd_street)"" -> X((""photo(cyclist,east_1st_street)"" U get_help) | G""photo(cyclist,east_1st_street)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
traffic_light.jsonl;"['get_help', '""record(jaywalker,west_3rd_street)""']";Our agent must Please get_help and then record the jaywalker on west_3rd_street.;"( ""get_help"" U ""record(jaywalker,west_3rd_street)"" )";"get_help U ""record(jaywalker,west_3rd_street)""";ap_0 U ap_1
traffic_light.jsonl;"['""change(light_west,green)""', '""record(pedestrian,west_8th_street)""']";Globally, if record the pedestrian on west_8th_street occurs then finally change light_west green happens.;"G ( ""record(pedestrian,west_8th_street)"" -> F ""change(light_west,green)"" )";"G(""record(pedestrian,west_8th_street)"" -> F""change(light_west,green)"")";G(ap_1 -> Fap_0)
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""photo(cyclist,north_7th_street)""']";Whenever get_help and change light_south red are equal, change light_south red and photo the cyclist on north_7th_street are equal as well.;"G ( ( ""get_help"" <-> ""change(light_south,red)"" ) -> ( ""change(light_south,red)"" <-> ""photo(cyclist,north_7th_street)"" ) )";"G((""change(light_south,red)"" <-> get_help) -> (""change(light_south,red)"" <-> ""photo(cyclist,north_7th_street)""))";G((ap_1 <-> ap_0) -> (ap_1 <-> ap_2))
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""']";Globally, it is not the case that both change light_west yellow and get_help hold simultaneously.;"G ( ! ( ""change(light_west,yellow)"" & ""get_help"" ) )";"G!(""change(light_west,yellow)"" & get_help)";G!(ap_1 & ap_0)
traffic_light.jsonl;"['""change(light_east,green)""', '""record(car,north_2nd_street)""', '""record(car,west_5th_street)""']";Whenever record the car on west_5th_street and record the car on north_2nd_street are equal, record the car on north_2nd_street and change light_east green are equal as well.;"G ( ( ""record(car,west_5th_street)"" <-> ""record(car,north_2nd_street)"" ) -> ( ""record(car,north_2nd_street)"" <-> ""change(light_east,green)"" ) )";"G((""record(car,north_2nd_street)"" <-> ""record(car,west_5th_street)"") -> (""change(light_east,green)"" <-> ""record(car,north_2nd_street)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
traffic_light.jsonl;"['""change(light_west,yellow)""', '""record(collision,west_9th_avenue)""']";Whenever record the collision on west_9th_avenue holds, eventually change light_west yellow will hold.;"G ( ""record(collision,west_9th_avenue)"" -> F ""change(light_west,yellow)"" )";"G(""record(collision,west_9th_avenue)"" -> F""change(light_west,yellow)"")";G(ap_1 -> Fap_0)
traffic_light.jsonl;"['""photo(person,southeast_6th_street)""', '""photo(jaywalker,south_9th_street)""']";In this task, photo the person on southeast_6th_street, then photo the jaywalker on south_9th_street.;"( ""photo(person,southeast_6th_street)"" U ""photo(jaywalker,south_9th_street)"" )";"""photo(person,southeast_6th_street)"" U ""photo(jaywalker,south_9th_street)""";ap_0 U ap_1
traffic_light.jsonl;"['""photo(cyclist,north_8th_street)""']";Our agent must always avoid photoing the cyclist on north_8th_street.;"G ( ! ""photo(cyclist,north_8th_street)"" )";"G!""photo(cyclist,north_8th_street)""";G!ap_0
traffic_light.jsonl;"['""record(car,east_8th_street)""', '""record(vehicle,east_10th_street)""']";You must eventually record the vehicle on east_10th_street or record the car on east_8th_street.;"F ( ""record(vehicle,east_10th_street)"" | ""record(car,east_8th_street)"" )";"F(""record(car,east_8th_street)"" | ""record(vehicle,east_10th_street)"")";F(ap_0 | ap_1)
traffic_light.jsonl;"['""change(light_east,red)""', '""record(collision,northwest_7th_avenue)""', '""record(pedestrian,south_9th_avenue)""']";Whenever record the pedestrian on south_9th_avenue and record the collision on northwest_7th_avenue are equal, record the collision on northwest_7th_avenue and change light_east red are equal as well.;"G ( ( ""record(pedestrian,south_9th_avenue)"" <-> ""record(collision,northwest_7th_avenue)"" ) -> ( ""record(collision,northwest_7th_avenue)"" <-> ""change(light_east,red)"" ) )";"G((""record(collision,northwest_7th_avenue)"" <-> ""record(pedestrian,south_9th_avenue)"") -> (""change(light_east,red)"" <-> ""record(collision,northwest_7th_avenue)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
traffic_light.jsonl;"['""photo(jaywalker,north_5th_street)""', '""record(collision,east_3rd_street)""']";This controller must always maintain both photo the jaywalker on north_5th_street and record the collision on east_3rd_street.;"G ( ""photo(jaywalker,north_5th_street)"" & ""record(collision,east_3rd_street)"" )";"G(""photo(jaywalker,north_5th_street)"" & ""record(collision,east_3rd_street)"")";G(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_west,red)""', '""photo(cyclist,southeast_2nd_street)""']";Globally, it is not the case that both change light_west red and photo the cyclist on southeast_2nd_street hold simultaneously.;"G ( ! ( ""change(light_west,red)"" & ""photo(cyclist,southeast_2nd_street)"" ) )";"G!(""change(light_west,red)"" & ""photo(cyclist,southeast_2nd_street)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['""photo(person,south_6th_street)""']";From some point onwards, photo the person on south_6th_street never occurs again.;"F G ! ""photo(person,south_6th_street)""";"FG!""photo(person,south_6th_street)""";FG!ap_0
traffic_light.jsonl;"['get_help', '""change(light_north,yellow)""', '""record(motorcycle,southeast_7th_street)""']";If every get_help is eventually followed by change light_north yellow, then record the motorcycle on southeast_7th_street must occur infinitely often.;"G ( ""get_help"" -> F ""change(light_north,yellow)"" ) -> G F ""record(motorcycle,southeast_7th_street)""";"G(get_help -> F""change(light_north,yellow)"") -> GF""record(motorcycle,southeast_7th_street)""";G(ap_0 -> Fap_1) -> GFap_2
traffic_light.jsonl;"['""photo(cyclist,southeast_7th_street)""', '""photo(pedestrian,east_1st_street)""']";Photograph the pedestrian on east_1st_street and photo the cyclist on southeast_7th_street never coincide, yet one of them is always true.;"G ( ! ( ""photo(pedestrian,east_1st_street)"" & ""photo(cyclist,southeast_7th_street)"" ) ) & G ( ""photo(pedestrian,east_1st_street)"" | ""photo(cyclist,southeast_7th_street)"" )";"G!(""photo(cyclist,southeast_7th_street)"" & ""photo(pedestrian,east_1st_street)"") & G(""photo(cyclist,southeast_7th_street)"" | ""photo(pedestrian,east_1st_street)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
traffic_light.jsonl;"['""photo(car,east_10th_street)""', '""record(vehicle,southwest_5th_street)""']";Every photo the car on east_10th_street is directly followed by recording the vehicle on southwest_5th_street in the next step.;"G ( ""photo(car,east_10th_street)"" -> X ""record(vehicle,southwest_5th_street)"" )";"G(""photo(car,east_10th_street)"" -> X""record(vehicle,southwest_5th_street)"")";G(ap_0 -> Xap_1)
traffic_light.jsonl;"['get_help', '""record(cyclist,north_4th_street)""', '""record(vehicle,south_3rd_street)""']";Whenever record the cyclist on north_4th_street and record the vehicle on south_3rd_street are equal, record the vehicle on south_3rd_street and get_help are equal as well.;"G ( ( ""record(cyclist,north_4th_street)"" <-> ""record(vehicle,south_3rd_street)"" ) -> ( ""record(vehicle,south_3rd_street)"" <-> ""get_help"" ) )";"G((""record(cyclist,north_4th_street)"" <-> ""record(vehicle,south_3rd_street)"") -> (get_help <-> ""record(vehicle,south_3rd_street)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
traffic_light.jsonl;"['""photo(collision,north_9th_street)""']";This controller must always avoid photoing the collision on north_9th_street.;"G ( ! ""photo(collision,north_9th_street)"" )";"G!""photo(collision,north_9th_street)""";G!ap_0
traffic_light.jsonl;"['""record(vehicle,east_9th_avenue)""', '""photo(cyclist,east_6th_avenue)""']";In this task, record the vehicle on east_9th_avenue, then photo the cyclist on east_6th_avenue.;"( ""record(vehicle,east_9th_avenue)"" U ""photo(cyclist,east_6th_avenue)"" )";"""record(vehicle,east_9th_avenue)"" U ""photo(cyclist,east_6th_avenue)""";ap_0 U ap_1
traffic_light.jsonl;"['get_help', '""record(jaywalker,east_6th_street)""']";You must Eventually, both get_help and record the jaywalker on east_6th_street hold simultaneously.;"F ( ""get_help"" & ""record(jaywalker,east_6th_street)"" )";"F(get_help & ""record(jaywalker,east_6th_street)"")";F(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_south,green)""', '""change(light_north,red)""', '""record(car,south_7th_avenue)""']";If every change light_north red is eventually followed by recording the car on south_7th_avenue, then change light_south green must occur infinitely often.;"G ( ""change(light_north,red)"" -> F ""record(car,south_7th_avenue)"" ) -> G F ""change(light_south,green)""";"G(""change(light_north,red)"" -> F""record(car,south_7th_avenue)"") -> GF""change(light_south,green)""";G(ap_1 -> Fap_2) -> GFap_0
traffic_light.jsonl;"['""photo(cyclist,west_6th_avenue)""']";From some point onwards, photo the cyclist on west_6th_avenue never occurs again.;"F G ! ""photo(cyclist,west_6th_avenue)""";"FG!""photo(cyclist,west_6th_avenue)""";FG!ap_0
traffic_light.jsonl;"['""record(car,northeast_9th_avenue)""', '""record(pedestrian,north_1st_street)""', '""photo(car,northwest_7th_street)""']";If every record the car on northeast_9th_avenue is eventually followed by begining recording the pedestrian on north_1st_street, then photo the car on northwest_7th_street must occur infinitely often.;"G ( ""record(car,northeast_9th_avenue)"" -> F ""record(pedestrian,north_1st_street)"" ) -> G F ""photo(car,northwest_7th_street)""";"G(""record(car,northeast_9th_avenue)"" -> F""record(pedestrian,north_1st_street)"") -> GF""photo(car,northwest_7th_street)""";G(ap_0 -> Fap_1) -> GFap_2
traffic_light.jsonl;"['""change(light_south,yellow)""', '""change(light_east,green)""', '""record(jaywalker,east_8th_avenue)""']";Whenever neither change light_south yellow nor record the jaywalker on east_8th_avenue holds, change light_east green eventually holds.;"G ( ! ( ""change(light_south,yellow)"" & ""record(jaywalker,east_8th_avenue)"" ) -> F ""change(light_east,green)"" )";"G(!(""change(light_south,yellow)"" & ""record(jaywalker,east_8th_avenue)"") -> F""change(light_east,green)"")";G(!(ap_0 & ap_2) -> Fap_1)
