source;APs;original NL;original LTL;Spot LTL
conformal.jsonl;['pd', 'table_8', 'p_brochure_2', 'table_1'];Go to table_8, pickup brochure_2, and deliver it to table_1;"finally ( ""table_8"" and finally ( ""p_brochure_2"" and finally ( ""table_1"" and ""pd"" ) ) )";F(table_8 & F(p_brochure_2 & F(pd & table_1)))
conformal.jsonl;"['pd', 'p_package_5', '""st|e_2""', 'intersection_4', 'locality_1', 'warehouse_9']";Remain in locality_1 until you arrive intersection_4 as you take package_5 from warehouse_9 to store_2;"""locality_1"" until ""intersection_4"" and finally ( ""warehouse_9"" and finally ( ""p_package_5"" and finally ( ""store_2"" and ""pd"" ) ) )";"(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & ""st|e_2"")))"
conformal.jsonl;['p_letter_8'];Always avoid touching letter_8;"globally not ""p_letter_8""";G!p_letter_8
conformal.jsonl;"['pd', 'park_1', '""p_crate_4 ""', '""park_1 ""']";Pick up crate_4 and take it to park_1 and stay there;"finally ( ""p_crate_4 "" and finally ( ""park_1 "" and ""pd"" and globally ""park_1"" ) )";"F(""p_crate_4 "" & F(""park_1 "" & pd & Gpark_1))"
conformal.jsonl;"['photo', '""l&mark_9""']";Eventually (you need to at landmark_9 to take a photo and stay there);"finally ( ""landmark_9"" and ""photo"" and globally ""landmark_9"" )";"F(""l&mark_9"" & photo & G""l&mark_9"")"
conformal.jsonl;['p_dish_2', 'parking_lot_2'];Pick up dish_2 from parking_lot_2;"finally ( ""parking_lot_2"" and ""p_dish_2"" )";F(p_dish_2 & parking_lot_2)
conformal.jsonl;['house_4', 'street_2', 'p_stack_4'];Pick up stack_4 from house_4 and at street_2 and stay there;"finally ( ""house_4"" and finally ( ""p_stack_4"" and finally ( ""street_2"" and globally ""street_2"" ) ) )";F(house_4 & F(p_stack_4 & F(street_2 & Gstreet_2)))
conformal.jsonl;['photo', 'parking_lot_5', 'car_5'];Remain in parking_lot_5 until you capture a picture of car_5;"""parking_lot_5"" until ( ""car_5"" and ""photo"" )";parking_lot_5 U (car_5 & photo)
conformal.jsonl;"['pd', 'park_5', '""st|e_2""', 'bench_4', 'p_bottle_5']";Remain in park_5 until you reach bench_4, and ensure you take bottle_5 from store_2 and deliver it to bench_4;"""park_5"" until ""bench_4"" and finally ( ""store_2"" and finally ( ""p_bottle_5"" and finally ( ""bench_4"" and ""pd"" ) ) )";"(park_5 U bench_4) & F(""st|e_2"" & F(p_bottle_5 & F(bench_4 & pd)))"
conformal.jsonl;['photo', 'park_7', 'monument_4'];Go to park_7, and afterward, photo of monument_4;"finally ( ""park_7"" and finally ( ""monument_4"" and ""photo"" ) )";F(park_7 & F(monument_4 & photo))
conformal.jsonl;['street_3'];Ensure that you never visit street_3;"globally not ""street_3""";G!street_3
conformal.jsonl;['photo', 'statue_6', 'bench_4'];Take a picture of statue_6, then at bench_4 and remain there;"finally ( ""statue_6"" and ""photo"" and finally ( ""bench_4"" and globally ""bench_4"" ) )";F(photo & statue_6 & F(bench_4 & Gbench_4))
conformal.jsonl;['park_6', 'p_pass_4'];Do not enter park_6 unless you have already picked up pass_4;"not ""park_6"" until ""p_pass_4""";!park_6 U p_pass_4
conformal.jsonl;['pd', 'street_4', 'p_traffic_cone_5', 'intersection_6'];Retrieve traffic_cone_5 from street_4 and transport it to intersection_6;"finally ( ""street_4"" and finally ( ""p_traffic_cone_5"" and finally ( ""intersection_6"" and ""pd"" ) ) )";F(street_4 & F(p_traffic_cone_5 & F(intersection_6 & pd)))
conformal.jsonl;"['pd', '""st|e_8""', 'p_crate_8', 'warehouse_4', 'charger_2']";Keep taking crate_8 from warehouse_4 to store_8 and also keep visiting charger_2;"globally finally ( ""warehouse_4"" and finally ( ""p_crate_8"" and finally ( ""store_8"" and ""pd"" ) ) ) and globally finally ""charger_2""";"GF(warehouse_4 & F(p_crate_8 & F(pd & ""st|e_8""))) & GFcharger_2"
conformal.jsonl;['photo', 'street_4', 'house_1'];Continue staying in street_4 until you successfully photograph house_1;"""street_4"" until ( ""house_1"" and ""photo"" )";street_4 U (house_1 & photo)
conformal.jsonl;['pd', 'park_4'];Put down what you have and at park_4 and stay there;"finally ( ""pd"" and finally ( ""park_4"" and globally ""park_4"" ) )";F(pd & F(park_4 & Gpark_4))
conformal.jsonl;['pd', 'mall_5', 'p_crate_8', 'office_6'];Keep delivering crate_8 from mall_5 to office_6;"globally finally ( ""mall_5"" and finally ( ""p_crate_8"" and finally ( ""office_6"" and ""pd"" ) ) )";GF(mall_5 & F(p_crate_8 & F(office_6 & pd)))
conformal.jsonl;['office_4', 'locality_3'];Stay in locality_3 until you reach office_4;"""locality_3"" until ""office_4""";locality_3 U office_4
conformal.jsonl;['p_dish_2', 'parking_lot_2'];Go to parking_lot_2 to collect dish_2;"finally ( ""parking_lot_2"" and ""p_dish_2"" )";F(p_dish_2 & parking_lot_2)
conformal.jsonl;['pd', 'table_4', 'room_2', 'kitchen_1', 'p_bottle_4'];Stay away from room_2 until you collect bottle_4 from kitchen_1 and deliver it to table_4;"not ""room_2"" until ( ""kitchen_1"" and finally ( ""p_bottle_4"" and finally ( ""table_4"" and ""pd"" ) ) )";!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4)))
conformal.jsonl;['pd', 'p_package_4', 'county_4', 'office_3', 'office_8'];Stay confined to county_4 as you repeatedly deliver package_4 from office_3 to office_8;"globally ""county_4"" and globally finally ( ""office_3"" and finally ( ""p_package_4"" and finally ( ""office_8"" and ""pd"" ) ) )";Gcounty_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd)))
conformal.jsonl;"['pd', 'street_6', 'p_package_8', '""st|e_4""', 'office_2']";Avoid going to store_4 until you reach street_6 as you take package_8 from office_2 to store_4;"not ""store_4"" until ""street_6"" and finally ( ""office_2"" and finally ( ""p_package_8"" and finally ( ""store_4"" and ""pd"" ) ) )";"(!""st|e_4"" U street_6) & F(office_2 & F(p_package_8 & F(pd & ""st|e_4"")))"
conformal.jsonl;['pd', 'street_6', 'street_2', 'intersection_1', 'p_cone_3'];Avoid entering intersection_1 until you reach street_6, and then transport cone_3 from street_2 to intersection_1;"not ""intersection_1"" until ""street_6"" and finally ( ""street_2"" and finally ( ""p_cone_3"" and finally ( ""intersection_1"" and ""pd"" ) ) )";(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd)))
conformal.jsonl;"['pd', 'street_4', 'house_2', 'p_package_8', '""st|e_7""']";While staying out of street_4, pickup package_8 from store_7 and deliver it to house_2;"globally not ""street_4"" and finally ( ""store_7"" and finally ( ""p_package_8"" and finally ( ""house_2"" and ""pd"" ) ) )";"G!street_4 & F(""st|e_7"" & F(p_package_8 & F(house_2 & pd)))"
conformal.jsonl;['street_5', 'house_2', 'p_box_4'];Never enter street_5, and ensure that you eventually at house_2 and pickup box_4;"globally not ""street_5"" and finally ( ""house_2"" and ""p_box_4"" )";G!street_5 & F(house_2 & p_box_4)
conformal.jsonl;['p_cone_2', 'p_cone_1'];Do not pickup cone_1 or cone_2 at any time;"globally not ( ""p_cone_1"" or ""p_cone_2"" )";G!(p_cone_1 | p_cone_2)
conformal.jsonl;['photo', 'intersection_7'];Eventually (at intersection_7, photo there, and remain at intersection_7 permanently);"finally ( ""intersection_7"" and ""photo"" and globally ""intersection_7"" )";F(intersection_7 & photo & Gintersection_7)
conformal.jsonl;['street_6', 'building_9'];Go to building_9 and stay there, but do not at building_9 until you reach street_6;"finally globally ""building_9"" and not ""building_9"" until ""street_6""";FGbuilding_9 & (!building_9 U street_6)
conformal.jsonl;['parking_lot_4', 'car_5'];Do not leave parking_lot_4 until you reach car_5;"""parking_lot_4"" until ""car_5""";parking_lot_4 U car_5
conformal.jsonl;['photo', 'building_2'];Take a picture of building_2;"finally ( ""building_2"" and ""photo"" )";F(building_2 & photo)
conformal.jsonl;['photo', 'monument_3', 'park_3'];Avoid entering park_3 while completing the task of taking a picture of monument_3;"globally not ""park_3"" and finally ( ""monument_3"" and ""photo"" )";G!park_3 & F(monument_3 & photo)
conformal.jsonl;['pd', 'post_office_1', 'p_lettter_2', 'building_3'];Pick up letter 2 from post_office_1 and place it in building_3;"finally ( ""post_office_1"" and finally ( ""p_lettter_2"" and finally ( ""building_3"" and ""pd"" ) ) )";F(post_office_1 & F(p_lettter_2 & F(building_3 & pd)))
conformal.jsonl;"['pd', 'plant_8', 'p_box_5', '""st|e_6""']";Start by picking up box_5 at plant_8, then proceed to deliver it to store_6;"finally ( ""plant_8"" and finally ( ""p_box_5"" and finally ( ""store_6"" and ""pd"" ) ) )";"F(plant_8 & F(p_box_5 & F(pd & ""st|e_6"")))"
conformal.jsonl;['pd', 'p_bottle_3', 'room_2', 'building_9', 'room_6'];Stay within building_9 until you collect bottle_3 from room_2 and take it to room_6;"""building_9"" until ( ""room_2"" and finally ( ""p_bottle_3"" and finally ( ""room_6"" and ""pd"" ) ) )";building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6)))
conformal.jsonl;['street_5', 'building_2'];Go to street_5 and then at building_2 and stay there;"finally ( ""street_5"" and finally ( ""building_2"" and globally ""building_2"" ) )";F(street_5 & F(building_2 & Gbuilding_2))
conformal.jsonl;['photo', 'building_5', 'charger_4'];Continuously take pictures of building_5 while repeatedly visiting charger_4;"globally finally ( ""building_5"" and ""photo"" ) and globally finally ""charger_4""";GF(building_5 & photo) & GFcharger_4
conformal.jsonl;['photo', 'statue_6', 'bench_4'];Ensure you capture a photo of statue_6 and afterward proceed to bench_4 and stay;"finally ( ""statue_6"" and ""photo"" and finally ( ""bench_4"" and globally ""bench_4"" ) )";F(photo & statue_6 & F(bench_4 & Gbench_4))
conformal.jsonl;['pd', 'house_4', 'house_9', 'charger_1', 'box_4'];Make sure to visit charger_1 repeatedly as you deliver box_4 from house_4 to house_9;"globally finally ""charger_1"" and finally ( ""house_4"" and finally ( ""box_4"" and finally ( ""house_9"" and ""pd"" ) ) )";GFcharger_1 & F(house_4 & F(box_4 & F(house_9 & pd)))
conformal.jsonl;"['pd', 'street_3', 'park_4', '""st|e_7""', 'p_takeout_2', 'bench_3']";Do not enter park_4 until you reach street_3 as you take takeout_2 from store_7 to bench_3;"not ""park_4"" until ""street_3"" and finally ( ""store_7"" and finally ( ""p_takeout_2"" and finally ( ""bench_3"" and ""pd"" ) ) )";"(!park_4 U street_3) & F(""st|e_7"" & F(p_takeout_2 & F(bench_3 & pd)))"
conformal.jsonl;['section_3', 'hall_5'];Ensure you eventually at section_3 while avoiding hall_5 at all times;"finally ""section_3"" and globally not ""hall_5""";Fsection_3 & G!hall_5
conformal.jsonl;['pd', 'office_4', 'locality_2', 'p_document_5', 'office_9'];Continue staying in locality_2 as you collect document_5 from office_4 and take it to office_9;"globally ""locality_2"" and finally ( ""office_4"" and finally ( ""p_document_5"" and finally ( ""office_9"" and ""pd"" ) ) )";Glocality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd)))
conformal.jsonl;"['warehouse_3', 'p_crate_4', 'pd', '""st|e_9""', 'charger_3']";Ensure you repeatedly move crate_4 from warehouse_3 to store_9, and also periodically revisit charger_3;"globally finally ( ""warehouse_3"" and finally ( ""p_crate_4"" and finally ( ""store_9"" and ""pd"" ) ) ) and globally finally ""charger_3""";"GF(warehouse_3 & F(p_crate_4 & F(pd & ""st|e_9""))) & GFcharger_3"
conformal.jsonl;['office_6', 'building_2', 'p_letter_5'];Never approach building_2 while ensuring you retrieve letter_5 from office_6;"globally not ""building_2"" and finally ( ""office_6"" and ""p_letter_5"" )";G!building_2 & F(office_6 & p_letter_5)
conformal.jsonl;"['pd', '""st|e_9""', 'house_1', 'p_package_3', 'street_7']";Do not at street_7 while you take package_3 from store_9 to house_1;"globally not ""street_7"" and finally ( ""store_9"" and finally ( ""p_package_3"" and finally ( ""house_1"" and ""pd"" ) ) )";"G!street_7 & F(""st|e_9"" & F(p_package_3 & F(house_1 & pd)))"
conformal.jsonl;"['photo', '""l&mark_21""']";Keep taking a picture of landmark_21;"globally finally ( ""landmark_21"" and ""photo"" )";"GF(""l&mark_21"" & photo)"
conformal.jsonl;['photo', 'park_2', 'monument_13'];Stay in park_2 until you photo of monument_13;"""park_2"" until ( ""monument_13"" and ""photo"" )";park_2 U (monument_13 & photo)
conformal.jsonl;['pd', 'p_box_8', 'office_2', 'house_3'];Pick up box_8 from house_3 and put it in office_2;"finally ( ""house_3"" and finally ( ""p_box_8"" and finally ( ""office_2"" and ""pd"" ) ) )";F(house_3 & F(p_box_8 & F(office_2 & pd)))
conformal.jsonl;['pd', 'house_2', 'office_5', 'p_letter_4'];Take letter_4 from office_5 to house_2;"finally ( ""office_5"" and finally ( ""p_letter_4"" and finally ( ""house_2"" and ""pd"" ) ) )";F(office_5 & F(p_letter_4 & F(house_2 & pd)))
conformal.jsonl;['p_crate_8'];Refrain from ever picking up crate_8;"globally not ""p_crate_8""";G!p_crate_8
conformal.jsonl;"['photo', 'park_5', '""l&mark_5""']";Stay away from landmark_5 until you arrive at park_5, but make sure to eventually photograph landmark_5;"not ""landmark_5"" until ""park_5"" and finally ( ""landmark_5"" and ""photo"" )";"(!""l&mark_5"" U park_5) & F(""l&mark_5"" & photo)"
conformal.jsonl;['pd', 'office_3', 'house_2', 'locality_5', 'p_pass_5'];Stay out of locality_5 until you retrieve pass_5 from house_2 and put it in office_3;"not ""locality_5"" until ( ""house_2"" and finally ( ""p_pass_5"" and finally ( ""office_3"" and ""pd"" ) ) )";!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd)))
conformal.jsonl;['pd', 'house_2', 'post_office_1', 'p_letter_3'];Go to post_office_1, collect letter_3, and bring it to house_2;"finally ( ""post_office_1"" and finally ( ""p_letter_3"" and finally ( ""house_2"" and ""pd"" ) ) )";F(post_office_1 & F(p_letter_3 & F(house_2 & pd)))
conformal.jsonl;['pd', 'house_2', 'post_office_1', 'p_letter_3'];Retrieve letter_3 at post_office_1 and take it to house_2;"finally ( ""post_office_1"" and finally ( ""p_letter_3"" and finally ( ""house_2"" and ""pd"" ) ) )";F(post_office_1 & F(p_letter_3 & F(house_2 & pd)))
conformal.jsonl;['photo', 'park_2', 'arch_4'];Take a picture of arch_4 but never enter park_2;"finally ( ""arch_4"" and ""photo"" ) and globally not ""park_2""";F(arch_4 & photo) & G!park_2
conformal.jsonl;['parking_lot_9'];Ensure you always stay within parking_lot_9;"globally ""parking_lot_9""";Gparking_lot_9
conformal.jsonl;['pd', 'p_bottle_3', 'shop_1', 'hospital_2'];Go to store 1, grab bottle_3, and move it to hospital_2.;"finally ( ""shop_1"" and finally ( ""p_bottle_3"" and finally ( ""hospital_2"" and ""pd"" ) ) )";F(shop_1 & F(p_bottle_3 & F(hospital_2 & pd)))
conformal.jsonl;['park_5'];Refrain from entering park_5 throughout;"globally not ""park_5""";G!park_5
conformal.jsonl;['building_8', 'parking_lot_8'];Refrain from entering building_8 unless you have already reached parking_lot_8;"not ""building_8"" until ""parking_lot_8""";!building_8 U parking_lot_8
conformal.jsonl;['photo', 'parking_lot_2', 'building_4'];Take a picture of building_4, then at parking_lot_2 and remain there permanently;"finally ( ""building_4"" and ""photo"" and finally ( ""parking_lot_2"" and globally ""parking_lot_2"" ) )";F(building_4 & photo & F(parking_lot_2 & Gparking_lot_2))
conformal.jsonl;['photo', 'area_2', 'building_8'];Ensure you stay within area_2 while repeatedly taking pictures at building_8;"globally ""area_2"" and globally finally ( ""building_8"" and ""photo"" )";Garea_2 & GF(building_8 & photo)
conformal.jsonl;['street_2'];Go to street_2 and stay there indefinitely;"finally globally ""street_2""";FGstreet_2
conformal.jsonl;['pd', 'office_3', 'house_2', 'locality_5', 'p_pass_5'];Do not at locality_5 before collecting pass_5 from house_2 and delivering it to office_3;"not ""locality_5"" until ( ""house_2"" and finally ( ""p_pass_5"" and finally ( ""office_3"" and ""pd"" ) ) )";!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd)))
conformal.jsonl;"['pd', 'charger_9', 'warehouse_8', 'p_crate_2', '""st|e_2""']";Always eventually visit charger_9 as you continuously taking crate_2 from warehouse_8 to store_2;"globally finally ""charger_9"" and globally finally ( ""warehouse_8"" and finally ( ""p_crate_2"" and finally ( ""store_2"" and ""pd"" ) ) )";"GFcharger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & ""st|e_2"")))"
conformal.jsonl;['photo', 'parking_lot_5', 'car_5'];Stay in parking_lot_5 until you photo of car_5;"""parking_lot_5"" until ( ""car_5"" and ""photo"" )";parking_lot_5 U (car_5 & photo)
conformal.jsonl;['house_5'];Ensure you reach house_5 and stay there permanently;"finally globally ""house_5""";FGhouse_5
conformal.jsonl;['park_5'];Always avoid going to park_5;"globally not ""park_5""";G!park_5
conformal.jsonl;['photo', 'building_5', 'charger_4'];Repeatedly take pictures of building_5 while also continuously returning to charger_4;"globally finally ( ""building_5"" and ""photo"" ) and globally finally ""charger_4""";GF(building_5 & photo) & GFcharger_4
conformal.jsonl;['photo', 'intersection_4'];Ensure you repeatedly photo of intersection_4 over time;"globally finally ( ""intersection_4"" and ""photo"" )";GF(intersection_4 & photo)
conformal.jsonl;['pd', 'mall_5', 'p_crate_8', 'office_6'];Keep retrieving crate_8 from mall_5 and taking it to office_6 repeatedly;"globally finally ( ""mall_5"" and finally ( ""p_crate_8"" and finally ( ""office_6"" and ""pd"" ) ) )";GF(mall_5 & F(p_crate_8 & F(office_6 & pd)))
conformal.jsonl;['photo', 'locality_7', 'park_3'];Keep capturing images of locality_7, and avoid going to park_3 at all times;"globally finally ( ""locality_7"" and ""photo"" ) and globally not ""park_3""";GF(locality_7 & photo) & G!park_3
conformal.jsonl;['park_5'];Find your way to park_5;"finally ""park_5""";Fpark_5
conformal.jsonl;['building_4', 'room_4'];Avoid entering room_4 until you have reached building_4;"not ""room_4"" until ""building_4""";!room_4 U building_4
conformal.jsonl;['street_5', 'building_2'];First at street_5, then proceed to building_2 and stay there;"finally ( ""street_5"" and finally ( ""building_2"" and globally ""building_2"" ) )";F(street_5 & F(building_2 & Gbuilding_2))
conformal.jsonl;['pd', 'building_4', 'room_43', 'p_folder_3', 'room_12'];Do not leave building_4 until you have taken folder_3 from room_43 and delivered it to room_12;"""building_4"" until ( ""room_43"" and finally ( ""p_folder_3"" and finally ( ""room_12"" and ""pd"" ) ) )";building_4 U (room_43 & F(p_folder_3 & F(pd & room_12)))
conformal.jsonl;['building_4', 'room_4'];Refrain from going to room_4 before you arrive at building_4;"not ""room_4"" until ""building_4""";!room_4 U building_4
conformal.jsonl;['building_8', 'parking_lot_8'];Do not enter buildig 8 until you have reached parking_lot_8;"not ""building_8"" until ""parking_lot_8""";!building_8 U parking_lot_8
conformal.jsonl;['photo', 'park_4', 'monument_1'];Capture the image of monument_1 but refrain from entering monument until you have reached park_4;"finally ( ""monument_1"" and ""photo"" ) and not ""monument_1"" until ""park_4""";F(monument_1 & photo) & (!monument_1 U park_4)
conformal.jsonl;['street_3', 'building_4'];Do not at street_3 as you at building_4;"globally not ""street_3"" and finally ""building_4""";G!street_3 & Fbuilding_4
conformal.jsonl;['parking_lot_3'];Visit parking_lot_3 and stay there;"finally globally ""parking_lot_3""";FGparking_lot_3
conformal.jsonl;['p_box_3'];Do not pickup box_3 at any time;"globally not ""p_box_3""";G!p_box_3
conformal.jsonl;['photo', 'parking_lot_4', 'car_5'];Stay in parking_lot_4 until you photo of car_5;"""parking_lot_4"" until ( ""car_5"" and ""photo"" )";parking_lot_4 U (car_5 & photo)
conformal.jsonl;['photo', 'parking_lot_9', 'car_2'];Continue staying in parking_lot_9 until you successfully photograph car_2;"""parking_lot_9"" until ( ""car_2"" and ""photo"" )";parking_lot_9 U (car_2 & photo)
conformal.jsonl;['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Always stay in locality_7 as you take letter_1 from office_4 to house_1;"globally ""locality_7"" and finally ( ""office_4"" and finally ( ""p_letter_1"" and finally ( ""house_1"" and ""pd"" ) ) )";Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)))
conformal.jsonl;['locality_9'];Ensure you always stay within locality_9;"globally ""locality_9""";Glocality_9
conformal.jsonl;['park_8', 'photo', 'arch_2'];Ensure you capture a photo of arch_2, and afterward, proceed to park_8 and stay there;"finally ( ""arch_2"" and ""photo"" and finally ( ""park_8"" and globally ""park_8"" ) )";F(arch_2 & photo & F(park_8 & Gpark_8))
conformal.jsonl;['photo', 'parking_lot_9', 'car_2'];Remain in parking_lot_9 until you photo of car_2;"""parking_lot_9"" until ( ""car_2"" and ""photo"" )";parking_lot_9 U (car_2 & photo)
conformal.jsonl;['parking_lot_9'];Remain in parking_lot_9 at all times;"globally ""parking_lot_9""";Gparking_lot_9
conformal.jsonl;['pd', 'house_4', 'p_trash_4', 'garbage_dump_1'];Take trash_4 from house_4 to garbage_dump_1;"finally ( ""house_4"" and finally ( ""p_trash_4"" and finally ( ""garbage_dump_1"" and ""pd"" ) ) )";F(house_4 & F(p_trash_4 & F(garbage_dump_1 & pd)))
conformal.jsonl;['parking_lot_3'];Go to parking_lot_3 and stay there;"finally globally ""parking_lot_3""";FGparking_lot_3
conformal.jsonl;['photo', 'park_4', 'statue_9'];Remain in park_4 until you take a photo of statue_9;"""park_4"" until ( ""statue_9"" and ""photo"" )";park_4 U (photo & statue_9)
conformal.jsonl;['mall_5'];Ensure you at mall_5 and remain there permanently;"finally globally ""mall_5""";FGmall_5
conformal.jsonl;['p_letter_8'];Never touch letter_8;"globally not ""p_letter_8""";G!p_letter_8
conformal.jsonl;['photo', 'park_5', 'intersection_5', 'monument_2'];Stay in park_5 until you photo of monument_2 and afterward proceed to intersection_5 and remain there;"""park_5"" until ( ""monument_2"" and ""photo"" and finally ( ""intersection_5"" and globally ""intersection_5"" ) )";park_5 U (monument_2 & photo & F(intersection_5 & Gintersection_5))
conformal.jsonl;['photo', 'park_2', 'arch_4'];Take a photo of arch_4 at some point, but avoid entering park_2 at all times;"finally ( ""arch_4"" and ""photo"" ) and globally not ""park_2""";F(arch_4 & photo) & G!park_2
conformal.jsonl;['photo', 'charger_4', 'area_51'];Repeatedly photograph area_51 while ensuring you also return to charger_4 regularly;"globally finally ( ""area_51"" and ""photo"" ) and globally finally ""charger_4""";GF(area_51 & photo) & GFcharger_4
conformal.jsonl;"['pd', 'charger_9', 'warehouse_8', 'p_crate_2', '""st|e_2""']";Continuously cycle back to charger_9 while repeatedly transferring crate_2 from warehouse_8 to store_2;"globally finally ""charger_9"" and globally finally ( ""warehouse_8"" and finally ( ""p_crate_2"" and finally ( ""store_2"" and ""pd"" ) ) )";"GFcharger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & ""st|e_2"")))"
conformal.jsonl;['area_3'];Remain in area_3 at all times;"globally ""area_3""";Garea_3
conformal.jsonl;"['pd', 'p_package_5', '""st|e_5""', 'charging_station_5', 'warehouse_1']";Continuously deliver package_5 from warehouse_1 to store_5 while repeatedly going to charging_station_5;"globally finally ( ""warehouse_1"" and finally ( ""p_package_5"" and finally ( ""store_5"" and ""pd"" ) ) ) and globally finally ""charging_station_5""";"GF(warehouse_1 & F(p_package_5 & F(pd & ""st|e_5""))) & GFcharging_station_5"
conformal.jsonl;['house_4', 'room_2'];Remain in house_4 till you arrive room_2;"""house_4"" until ""room_2""";house_4 U room_2
conformal.jsonl;['street_5', 'parking_lot_8'];Ensure parking_lot_8 is not visited while traveling to street_5;"globally not ""parking_lot_8"" and finally ""street_5""";G!parking_lot_8 & Fstreet_5
conformal.jsonl;['street_5', 'house_4'];Reach street_5, and after that, at house_4;"finally ( ""street_5"" and finally ""house_4"" )";F(street_5 & Fhouse_4)
conformal.jsonl;['photo', 'intersection_4'];Keep capturing images of intersection_4 periodically;"globally finally ( ""intersection_4"" and ""photo"" )";GF(intersection_4 & photo)
conformal.jsonl;['pd', 'house_5', 'p_box_4', 'office_2'];Retrieve box_4 at house_5 and take it to office_2;"finally ( ""house_5"" and finally ( ""p_box_4"" and finally ( ""office_2"" and ""pd"" ) ) )";F(house_5 & F(p_box_4 & F(office_2 & pd)))
conformal.jsonl;['photo', 'charger_4', 'statue_4'];Repeatedly capture photos of statue_4 while persistently returning to charger_4;"globally finally ( ""statue_4"" and ""photo"" ) and globally finally ""charger_4""";GF(photo & statue_4) & GFcharger_4
conformal.jsonl;"['pd', 'park_5', '""st|e_2""', 'bench_4', 'p_bottle_5']";Stay in park_5 until you reach bench_4, and ensure you eventually at store_2 and pickup bottle_5 and deliver it to bench_4;"""park_5"" until ""bench_4"" and finally ( ""store_2"" and finally ( ""p_bottle_5"" and finally ( ""bench_4"" and ""pd"" ) ) )";"(park_5 U bench_4) & F(""st|e_2"" & F(p_bottle_5 & F(bench_4 & pd)))"
conformal.jsonl;"['pd', 'charger_9', 'warehouse_8', 'p_crate_2', '""st|e_2""']";Keep visiting charger_9 as you keep taking crate_2 from warehouse_8 to store_2;"globally finally ""charger_9"" and globally finally ( ""warehouse_8"" and finally ( ""p_crate_2"" and finally ( ""store_2"" and ""pd"" ) ) )";"GFcharger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & ""st|e_2"")))"
conformal.jsonl;['house_3'];Never visit house_3 under any circumstances;"globally not ""house_3""";G!house_3
conformal.jsonl;['house_4'];Never enter house_4;"globally not ""house_4""";G!house_4
conformal.jsonl;['pd', 'street_5', 'table_2', 'p_brochure_5'];Retrieve brochure_5 from table_2 and subsequently put it to street_5;"finally ( ""table_2"" and finally ( ""p_brochure_5"" and finally ( ""street_5"" and ""pd"" ) ) )";F(table_2 & F(p_brochure_5 & F(pd & street_5)))
conformal.jsonl;"['pd', 'house_2', '""st|e_3""', 'p_package_2', 'mall_1']";Collect package_2 from store_3 and take it to house_2 without entering mall_1;"finally ( ""store_3"" and finally ( ""p_package_2"" and finally ( ""house_2"" and ""pd"" ) ) ) and globally not ""mall_1""";"F(""st|e_3"" & F(p_package_2 & F(house_2 & pd))) & G!mall_1"
conformal.jsonl;['photo', 'street_3'];Persistently take pictures of street_3;"globally finally ( ""street_3"" and ""photo"" )";GF(photo & street_3)
conformal.jsonl;['p_cone_2', 'p_cone_1'];Make sure you never retrieve cone_1 or cone_2;"globally not ( ""p_cone_1"" or ""p_cone_2"" )";G!(p_cone_1 | p_cone_2)
conformal.jsonl;['building_8', 'parking_lot_4'];Stay away from parking_lot_4 until building_8 is reached;"not ""parking_lot_4"" until ""building_8""";!parking_lot_4 U building_8
conformal.jsonl;['photo', 'charger_5', 'region_4'];Continuously revisit charger_5, and also repeatedly photo in region_4;"globally finally ""charger_5"" and globally finally ( ""region_4"" and ""photo"" )";GFcharger_5 & GF(photo & region_4)
conformal.jsonl;['pd', 'post_office_1', 'p_lettter_2', 'building_3'];Take letter 2 from post_office_1 and place it in building_3 afterward;"finally ( ""post_office_1"" and finally ( ""p_lettter_2"" and finally ( ""building_3"" and ""pd"" ) ) )";F(post_office_1 & F(p_lettter_2 & F(building_3 & pd)))
conformal.jsonl;"['pd', '""st|e_9""', 'house_1', 'p_package_3', 'street_7']";Refrain from visiting street_7 while delivering package_3 from store_9 to house_1;"globally not ""street_7"" and finally ( ""store_9"" and finally ( ""p_package_3"" and finally ( ""house_1"" and ""pd"" ) ) )";"G!street_7 & F(""st|e_9"" & F(p_package_3 & F(house_1 & pd)))"
conformal.jsonl;['locality_9'];Stay in locality_9;"globally ""locality_9""";Glocality_9
conformal.jsonl;['pd', 'p_luggage_2', 'room_402'];Ensure luggage_2 is picked up and delivered to room_402;"finally ( ""p_luggage_2"" and finally ( ""room_402"" and ""pd"" ) )";F(p_luggage_2 & F(pd & room_402))
