source;APs;original NL;original LTL;Spot LTL;lifted_LTL
GLTL.jsonl;['red_room', 'green_room'];the robot goes through the red to get to the green;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room'];move into red_room;"F ""red_room""";Fred_room;Fap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go the red or yellow_room into the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];at the red_room take the yellow color object from there and at green_room with this object;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the red or green to get to the blue_room;"F ( ( ""red_room"" | ""green_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];only go through rooms that are not blue to get to the yellow_room;"( F ( ""yellow_room"" ) & G ( ! ""blue_room"" ) )";Fyellow_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow or blue_room to enter the green_room;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];move through green_room to the yellow_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];at the green_room through the room that is not red;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];move the chair from the red_room into the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];go through the yellow or red_room into the green_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];go through either the yellow or the green_room to get to the red_room;"F ( ( ""green_room"" | ""yellow_room"" ) & F ""red_room"" )";F((green_room | yellow_room) & Fred_room);F((ap_2 | ap_0) & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];enter the blue_room by way of the red_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room'];move from your room to the yellow_room;"F ""yellow_room""";Fyellow_room;Fap_0
GLTL.jsonl;['yellow_room', 'green_room'];at the yellow_room while avoiding the green_room;"( F ( ""yellow_room"" ) & G ( ! ""green_room"" ) )";Fyellow_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];go through either the red or yellow_room to reach the green_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['blue_room', 'red_room'];at large red_room through blue_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];move through the green or red_room to the blue_room;"F ( ( ""red_room"" | ""green_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];leave the blue room and go into the red_room then at the object in the red_room and move the object into the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];move from the red box into the yellow box by way of the blue or red box avoiding the yellow box;"F ( ( ""red_room"" | ""blue_room"" ) & F ""yellow_room"" )";F((blue_room | red_room) & Fyellow_room);F((ap_0 | ap_2) & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];at the red_room but don t go through the blue_room;"( F ( ""red_room"" ) & G ( ! ""blue_room"" ) )";Fred_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];go into the blue_room and then go into the green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];go through the red_room towards the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];the robot avoids yellow to get to the green;"( F ( ""green_room"" ) & G ( ! ""yellow_room"" ) )";Fgreen_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room', 'green_room'];at the green_room then at the yellow_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];enter into the room that is not green and continue through that room into the blue_room;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];move toward the yellow_room then into the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];at the blue_room without going through the red_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];at yellow or blue then green;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'red_room'];to reach the blue_room do not go through the red_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];move to the yellow_room move to the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow and blue_room to the green_room;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'green_room'];travel through the blue_room to go into the green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the yellow and red_room to the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go the green or yellow_room into the blue_room;"F ( ( ""green_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((green_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];move through the red_room and into the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];move through the green or red_rooms and enter the blue_room;"F ( ( ""green_room"" | ""red_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];go into the green_room without crossing the red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];at the red_room then push the chair from the red_room into the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];go into the green_room without crossing the blue_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];instead of going through the red room move through the blue_room to enter the green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room'];take the blue_room first which leads to the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];the robot goes through green to get to yellow;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room'];i want you to go into the yellow_room;"F ""yellow_room""";Fyellow_room;Fap_0
GLTL.jsonl;['yellow_room', 'red_room'];at the red_room but do not enter the yellow_room;"( F ( ""red_room"" ) & G ( ! ""yellow_room"" ) )";Fred_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];you must walk through the red_room to get to the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];go through the red or yellow_room to get to the green_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow or blue_room to the green_room;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];move to the green_room by going through the yellow or red_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];at red or yellow_room to blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['yellow_room', 'red_room'];avoid yellow find red;"( F ( ""red_room"" ) & G ( ! ""yellow_room"" ) )";Fred_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];go through the blue_room until you get to the green;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];move toward either the red or blue_room then into the yellow_room;"F ( ( ""red_room"" | ""blue_room"" ) & F ""yellow_room"" )";F((blue_room | red_room) & Fyellow_room);F((ap_0 | ap_2) & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];move the robot to the small red or green_room and then to the large blue_room;"F ( ( ""green_room"" | ""red_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];move to the blue_room by going through the yellow_room first;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];move through the hallway to the yellow_room but only if it takes you through a green_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];avoid the yellow_room and end at the green rectangular room;"( F ( ""green_room"" ) & G ( ! ""yellow_room"" ) )";Fgreen_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the red or the yellow_room to get to the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];move to the blue_room and then move to the green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];at the blue_room while not passing through the green_room on the way;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];at green or red_room to blue_room;"F ( ( ""green_room"" | ""red_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the red or green_room and at the blue_room;"F ( ( ""red_room"" | ""green_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];pass through the blue_room to reach the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];enter the room that isn t blue and then proceed to the green_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];move to the blue_room without entering a green_room;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'red_room'];move through the room that isn t yellow into the red_room;"( F ( ""red_room"" ) & G ( ! ""yellow_room"" ) )";Fred_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];enter the blue_room without crossing the green_room;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];go through yellow to reach green;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room'];i want you to go into the blue_room;"F ""blue_room""";Fblue_room;Fap_0
GLTL.jsonl;['red_room', 'green_room'];at the green_room only through the red_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];move to the large green_room while avoiding the small red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the blue or red_room into the green_room;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['red_room', 'green_room'];go into the red_room and move the object into the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'red_room'];enter the room through the door that is not yellow drive through the room and exit the other door to the red_room;"( F ( ""red_room"" ) & G ( ! ""yellow_room"" ) )";Fred_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room', 'green_room'];avoiding green navigate to yellow;"( F ( ""yellow_room"" ) & G ( ! ""green_room"" ) )";Fyellow_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go red to blue or yellow to blue;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow or the blue_room to get to the green_room;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];travel to the yellow_room through the room that isn t green;"( F ( ""yellow_room"" ) & G ( ! ""green_room"" ) )";Fyellow_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room'];move to the blue_room without using the yellow_room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['red_room', 'green_room'];while avoiding the red_room follow the shortest path to the green_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];enter the blue_room and proceed until the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];go into the blue_room and enter the green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];move to red_room and get object and move to green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];first enter the green_room and then move to the red_room;"F ( ""green_room"" & F ""red_room"" )";F(green_room & Fred_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];move to the yellow_room by going through the green_room first;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];go through the green box to get to the red area;"F ( ""green_room"" & F ""red_room"" )";F(green_room & Fred_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];reach blue_room without going through yellow_room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'green_room'];go through the green_room in to the blue_room;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go through the room that is not red to the blue_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room'];always walk through the blue_room to get to the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];get to the red area by avoiding the green_room;"( F ( ""red_room"" ) & G ( ! ""green_room"" ) )";Fred_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go the red or yellow_room into the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through blue or yellow to get to green;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'red_room'];first at red_room then at yellow_room;"F ( ""red_room"" & F ""yellow_room"" )";F(red_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];the robot must move through the red or blue_room to get to the green_room;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];move through the yellow or blue_room to the green_room;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'green_room'];enter the room through the door that is not blue drive through the room and exit the other door to the green_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];go through the blue_room to get to the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
